,filename,imageID,xy_pix_size,z_pix_size,PinholeSize,ch_size,channels
438,20171129.mvd2 [2017nov29_OrR_YFP_DAPI_DLG_SYP_60x_cb_nbs],409377,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
439,20171129.mvd2 [2017nov29_OrR_YFP_DAPI_DLG_SYP_60x_ol 2],409378,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
440,20171129.mvd2 [2017nov29_OrR_YFP_DAPI_DLG_SYP_60x_mb_lobes],409380,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
441,20171130.mvd2 [2017nov30_CPTI-001993_YFP_DAPI_DLG_SYP_60x_mb_calyx],409402,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
442,20171130.mvd2 [2017nov30_CPTI-001993_YFP_DAPI_DLG_SYP_60x_cb_nbs],409403,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
443,20171130.mvd2 [2017nov30_CPTI-001993_YFP_DAPI_DLG_SYP_60x_cb_anlagen],409404,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
444,20171130.mvd2 [2017nov30_CPTI-001993_YFP_DAPI_DLG_SYP_60x_OL],409405,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
445,20171130.mvd2 [2017nov30_CPTI-001993_YFP_DAPI_DLG_SYP_60x_mb_lobes 2],409408,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
446,20171130.mvd2 [2017nov30_OrR_YFP_DAPI_DLG_SYP_60x_mb_calyx],409409,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
447,20171130.mvd2 [2017nov30_OrR_YFP_DAPI_DLG_SYP_60x_cb_nbs],409410,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
448,20171130.mvd2 [2017nov30_OrR_YFP_DAPI_DLG_SYP_60x_cb_anlagen],409411,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
449,20171130.mvd2 [2017nov30_OrR_YFP_DAPI_DLG_SYP_60x_mb_lobes],409414,0.13888805165151769,0.2,0,4,"[0, 0, 0, 0, 'Cy5', 'GFP', 'RFP', 'DAPI']"
450,20180810_OrR_dorsal.oir,547899,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
451,20180810_OrR_ventral.oir,547900,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
452,20180810_CPTI003100_p3_ventral.oir,547902,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
453,20180810_CPTI003100_p4_VNC.oir,547903,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
454,20180810_CPTI003100_p2_dorsal.oir,547904,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
455,20180810_CPTI001771_p4_dorsal.oir,547905,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
456,20180810_CPTI001771_p2_ventral.oir,547906,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
457,20180810_CPTI001771_p3_VNC.oir,547907,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
458,20180810_CPTI001586_p1_dorsal.oir,547908,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
459,20180810_CPTI001586_p3_ventral.oir,547909,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
460,20180810_CPTI001586_p3_VNC.oir,547910,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
461,20180810_CPTI001308_dorsal.oir,547911,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
462,20180810_CPTI001308_ventral.oir,547912,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
463,20180810_CPTI001308_VNC.oir,547913,0.103580094900373,1.0,242.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
464,20180810_CPTI003100_20x_overview.oir,547915,0.621480569402239,2.5,140.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
465,20180810_CPTI001771_20x_overview.oir,547916,0.621480569402239,2.5,140.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
466,20180810_CPTI001586_20x_overview.oir,547917,0.621480569402239,2.5,140.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
467,20180810_CPTI001308_overview.oir,547918,0.621480569402239,2.5,140.0,4,"['430.0', '650.0', '500.0', '570.0', 'CH1', 'CH2', 'CH3', 'CH4']"
