filename,original_file,ch1,ch2,ch3,ch4,xy_pix,z_pix
404923.ome.tiff,2017nov21_001595(spen)_20x_test_DAPI_syp_DLG_YFP.oir,420,570,500,0,0.621480569,3
405280.ome.tiff,2017nov22_001595(spen)_60x_control_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
405281.ome.tiff,2017nov22_001595(spen)_60x_control_OL_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
405282.ome.tiff,2017nov22_001595(spen)_60x_test_OL_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
405283.ome.tiff,2017nov22_001595(spen)_60x_test_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406717.ome.tiff,2017nov23_001595(spen)_60x_cont_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406718.ome.tiff,2017nov23_001595(spen)_60x_cont_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406719.ome.tiff,2017nov23_001595(spen)_60x_cont_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406720.ome.tiff,2017nov23_001595(spen)_60x_cont_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406721.ome.tiff,2017nov23_001595(spen)_60x_test_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406722.ome.tiff,2017nov23_001595(spen)_60x_test_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406723.ome.tiff,2017nov23_001595(spen)_60x_test_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406724.ome.tiff,2017nov23_001595(spen)_60x_test_MBcellbods_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
406729.ome.tiff,2017nov23_001430(kat80)_60x_control_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406732.ome.tiff,2017nov23_001430(kat80)_60x_control_OL_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
406733.ome.tiff,2017nov23_001430(kat80)_60x_control_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406734.ome.tiff,2017nov23_001430(kat80)_60x_test_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406735.ome.tiff,2017nov23_001430(kat80)_60x_test_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406738.ome.tiff,2017nov23_001430(kat80)_60x_test_CBnbs_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
406739.ome.tiff,2017nov23_001430(kat80)_60x_test_MB_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406740.ome.tiff,2017nov23_001430(kat80)_60x_test_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,3
406741.ome.tiff,2017nov23_001430(kat80)_60x_test_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406827.ome.tiff,20171123_CPTI_sdc_MB_ventral_63x.czi,405,561,561,488,0.131788226,1.5
406828.ome.tiff,20171123_OrR_CPTI_sdc_MB_dorsal_63x.czi,405,561,561,488,0.131788226,1.5
406830.ome.tiff,20171123_CPTI_sdc_OL_dorsal_63x.czi,405,561,561,488,0.131788226,1.5
406831.ome.tiff,20171123_CPTI_sdc_VNC_ventral_63x.czi,405,561,561,488,0.131788226,1.5
406833.ome.tiff,20171123_OrR_CPTI_sdc_MB_ventral_63x.czi,405,561,561,488,0.131788226,1.5
406834.ome.tiff,20171123_OrR_CPTI_sdc_VNC_ventral_63x.czi,405,561,561,488,0.131788226,1.5
406835.ome.tiff,20171123_CPTI_sdc_MB_dorsal_63x.czi,405,561,561,488,0.131788226,1.5
406836.ome.tiff,20171123_CPTI_sdc_overview_dorsal_20x.czi,405,561,488,0,0.415132912,3
406837.ome.tiff,20171123_OrR_CPTI_sdc_OL_dorsal_63x.czi,405,561,561,488,0.131788226,1.5
406910.ome.tiff,2017nov24_001455(nrv2)_20x_test2_DAPI_syp_DLG_YFP.oir,420,570,500,0,1.242961139,3
406911.ome.tiff,2017nov24_001455(nrv2)_60x_contol_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406913.ome.tiff,2017nov24_001455(nrv2)_60x_contol_CBnbs_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
406914.ome.tiff,2017nov24_001455(nrv2)_60x_contol_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406915.ome.tiff,2017nov24_001455(nrv2)_60x_contol_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406916.ome.tiff,2017nov24_001455(nrv2)_60x_contol_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406917.ome.tiff,2017nov24_001455(nrv2)_60x_contol_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406919.ome.tiff,2017nov24_001455(nrv2)_60x_test_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406920.ome.tiff,2017nov24_001455(nrv2)_60x_test_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406921.ome.tiff,2017nov24_001455(nrv2)_60x_test_MB_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406922.ome.tiff,2017nov24_001455(nrv2)_60x_test_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406923.ome.tiff,2017nov24_001455(nrv2)_60x_test_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
406924.ome.tiff,2017nov24_001455(nrv2)_60x_test_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407398.ome.tiff,2017nov27_003501(eIF-5b)_20x_DAPI_syp_DLG_YFP.oir,420,570,500,0,0.621480569,3
407400.ome.tiff,2017nov27_003501(eIF-5b)_control_60x_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407402.ome.tiff,2017nov27_003501(eIF-5b)_control_60x_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407403.ome.tiff,2017nov27_003501(eIF-5b)_control_60x_MBlcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407404.ome.tiff,2017nov27_003501(eIF-5b)_control_60x_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407406.ome.tiff,2017nov27_003501(eIF-5b)_control_60x_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407408.ome.tiff,2017nov27_003501(eIF-5b)_control_60x_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407410.ome.tiff,2017nov27_003501(eIF-5b)_test_60x_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407411.ome.tiff,2017nov27_003501(eIF-5b)_test_60x_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407413.ome.tiff,2017nov27_003501(eIF-5b)_test_60x_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407415.ome.tiff,2017nov27_003501(eIF-5b)_test_60x_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407417.ome.tiff,2017nov27_003501(eIF-5b)_test_60x_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407419.ome.tiff,2017nov27_003501(eIF-5b)_test_60x_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
407745.ome.tiff,20171127_CPTI_mts_overview_dorsal_20x.czi,405,561,488,0,0.51891614,3
407785.ome.tiff,2017nov28_001457(spn)_test2_20x_DAPI_syp_DLG_YFP.oir,420,570,500,0,0.621480569,3
409037.ome.tiff,2017nov29_001473(cpx)_control_60x_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409038.ome.tiff,2017nov29_001473(cpx)_control_60x_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409039.ome.tiff,2017nov29_001473(cpx)_control_60x_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409040.ome.tiff,2017nov29_001473(cpx)_control_60x_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409041.ome.tiff,2017nov29_001473(cpx)_control_60x_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409042.ome.tiff,2017nov29_001473(cpx)_test_20x_DAPI_syp_DLG_YFP.oir,420,570,500,0,0.621480569,3
409043.ome.tiff,2017nov29_001473(cpx)_test_60x_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409044.ome.tiff,2017nov29_001473(cpx)_test_60x_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409045.ome.tiff,2017nov29_001473(cpx)_test_60x_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409046.ome.tiff,2017nov29_001473(cpx)_test_60x_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409047.ome.tiff,2017nov29_001473(cpx)_test_60x_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409048.ome.tiff,2017nov29_001473(cpx)_test_60x_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409356.ome.tiff,20171130_CPTI_ps_overview_dorsal_20x.oir,420,570,500,0,0.994368911,3
409431.ome.tiff,2017nov30_000077(HDAC4)_controlventral_60x_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409432.ome.tiff,2017nov30_000077(HDAC4)_controlventral_60x_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409433.ome.tiff,2017nov30_000077(HDAC4)_controlventral_60x_MB_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409434.ome.tiff,2017nov30_000077(HDAC4)_controlventral_60x_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409435.ome.tiff,2017nov30_000077(HDAC4)_controlventral_60x_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409436.ome.tiff,2017nov30_000077(HDAC4)_testdorsal_20x_DAPI_syp_DLG_YFP.oir,420,570,500,0,0.621480569,3
409437.ome.tiff,2017nov30_000077(HDAC4)_testdorsal_60x_MB_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409439.ome.tiff,2017nov30_000077(HDAC4)_testventral_60x_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409440.ome.tiff,2017nov30_000077(HDAC4)_testventral_60x_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409442.ome.tiff,2017nov30_000077(HDAC4)_testventral_60x_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409443.ome.tiff,2017nov30_000077(HDAC4)_testventral_60x_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
409444.ome.tiff,2017nov30_000077(HDAC4)_testventral_60x_VNC_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
409637.ome.tiff,20171130_CPTI_bsg_OL_dorsal_60x.oir,420,650,570,500,0.159353992,1.5
409638.ome.tiff,20171130_OrR_CPTI_bsg_VNC_ventral_60x.oir,420,650,570,500,0.159353992,1.5
409640.ome.tiff,20171130_CPTI_bsg_MB_dorsal_60x.oir,420,650,570,500,0.159353992,1.5
409641.ome.tiff,20171130_OrR_CPTI_bsg_MB_dorsal_60x.oir,420,650,570,500,0.159353992,1.5
409642.ome.tiff,20171130_OrR_CPTI_bsg_NB_ventral_60x.oir,420,650,570,500,0.103580095,0.5
409643.ome.tiff,20171130_OrR_CPTI_bsg_MB_ventral_60x.oir,420,650,570,500,0.159353992,1.5
409644.ome.tiff,20171130_CPTI_bsg_VNC_ventral_60x.oir,420,650,570,500,0.159353992,1.5
409645.ome.tiff,20171130_CPTI_bsg_overview_dorsal_20x.oir,420,570,500,0,0.956123953,3
409648.ome.tiff,20171130_OrR_CPTI_bsg_OL_dorsal_60x.oir,420,650,570,500,0.159353992,1.5
409649.ome.tiff,20171130_CPTI_bsg_MB_ventral_60x.oir,420,650,570,500,0.115088994,1.5
409650.ome.tiff,20171130_CPTI_bsg_NB_ventral_60x.oir,420,650,570,500,0.103580095,0.5
409653.ome.tiff,20171201.mvd2 [20171201_CPTI_ps_MB_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409654.ome.tiff,20171201.mvd2 [20171201_CPTI_ps_OL_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409655.ome.tiff,20171201.mvd2 [20171201_CPTI_ps_AL_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409656.ome.tiff,20171201.mvd2 [20171201_CPTI_ps_MB_ventral_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409657.ome.tiff,20171201.mvd2 [20171201_CPTI_ps_VNC_ventral_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409658.ome.tiff,20171201.mvd2 [20171201_CPTI_ps_NB_ventral_60x_reimage_01],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409659.ome.tiff,20171201.mvd2 [20171201_CPTI_ps_NB_ventral_60x_reimage_02],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409660.ome.tiff,20171201.mvd2 [20171201_OrR_CPTI_ps_OL_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409661.ome.tiff,20171201.mvd2 [20171201_OrR_CPTI_ps_AL_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409662.ome.tiff,20171201.mvd2 [20171201_OrR_CPTI_ps_MB_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409663.ome.tiff,20171201.mvd2 [20171201_OrR_CPTI_ps_MB_NB_ventral_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409664.ome.tiff,20171201.mvd2 [20171201_OrR_CPTI_ps_VNC_ventrall_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409955.ome.tiff,20171204..mvd2 [20171204_CPTI_mts_NB_ventral_60x_reimage_02],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409956.ome.tiff,20171204..mvd2 [20171204_CPTI_mts_NB_ventral_60x_reimage_03],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409957.ome.tiff,20171204..mvd2 [20171204_OrR_CPTI_mts_NB_ventral_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409958.ome.tiff,20171204..mvd2 [20171204_CPTI_sdc_NB_ventral_60x_reimage_01],DAPI,GFP,RFP,Cy5,0.138888052,0.5
409960.ome.tiff,20171204..mvd2 [20171204_OrR_CPTI_mts_NB_ventral_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
410687.ome.tiff,2017dec5_000326(Ankle2)_60x_test_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,3
414151.ome.tiff,201712_CPTI_Indy_overview_dorsal_20x.oir,420,570,500,0,1.242961139,3
414153.ome.tiff,20171211 Indy.mvd2 [20171211_CPTI_Indy_OL_dorsal_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414154.ome.tiff,20171211 Indy.mvd2 [20171211_CPTI_Indy_AL_dorsal_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414155.ome.tiff,20171211 Indy.mvd2 [20171211_CPTI_Indy_MB_dorsal_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414156.ome.tiff,20171211 Indy.mvd2 [20171211_CPTI_Indy_MB_ventral_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414157.ome.tiff,20171211 Indy.mvd2 [20171211_CPTI_Indy_VNC_ventral_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414158.ome.tiff,20171211 Indy.mvd2 [20171211_CPTI_Indy_NB_ventral_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414159.ome.tiff,20171211 Indy.mvd2 [20171211_OrR_CPTI_Indy_OL_dorsal_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414160.ome.tiff,20171211 Indy.mvd2 [20171211_OrR_CPTI_Indy_AL_dorsal_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414161.ome.tiff,20171211 Indy.mvd2 [20171211_OrR_CPTI_Indy_MB_dorsal_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414162.ome.tiff,20171211 Indy.mvd2 [20171211_OrR_CPTI_Indy_MB_NB_ventral_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414163.ome.tiff,20171211 Indy.mvd2 [20171211_OrR_CPTI_Indy_VNC_ventral_60x],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414312.ome.tiff,2017dec12_000326(Ankle2)_60x_controldorsal_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414314.ome.tiff,2017dec12_000326(Ankle2)_60x_controldorsal_OL_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414573.ome.tiff,2017dec13_003522(BicD)_60x_control_CBan_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414574.ome.tiff,2017dec13_003522(BicD)_60x_control_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414575.ome.tiff,2017dec13_003522(BicD)_60x_control_MBcellbods_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414576.ome.tiff,2017dec13_003522(BicD)_60x_control_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414578.ome.tiff,2017dec13_003522(BicD)_60x_controlventral_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414579.ome.tiff,2017dec13_003522(BicD)_60x_testventral_CB+MB_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414580.ome.tiff,2017dec13_003522(BicD)_60x_testventral_CBnbs_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414581.ome.tiff,2017dec13_003522(BicD)_60x_testventral_OL_DAPI_syp_DLG_YFP_0001.oir,420,650,570,500,0.20716019,1.5
414582.ome.tiff,2017dec13_003522(BicD)_60x_testventral_MBlobes_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414583.ome.tiff,2017dec13_003522(BicD)_60x_testventral_VNC_DAPI_syp_DLG_YFP.oir,420,650,570,500,0.20716019,1.5
414584.ome.tiff,2017dec13_003522(BicD)_test_20x_DAPI_DLG_syp_YFP.oir,420,570,500,0,0.621480569,1.5
414601.ome.tiff,20171213 mts repeat.mvd2 [20171213_CPTI_mts_OL_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414602.ome.tiff,20171213 mts repeat.mvd2 [20171213_CPTI_mts_AL_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414603.ome.tiff,20171213 mts repeat.mvd2 [20171213_CPTI_mts_MB_dorsal_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
414604.ome.tiff,20171213 mts repeat.mvd2 [20171213_CPTI_mts_MB_ventral_60x_reimage],DAPI,GFP,RFP,Cy5,0.138888052,0.5
